,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
3510663,235717,2013-01-19 14:24:27,14,100,,,219,69199,2,4.0,1,0.69,,4.48,37,76.64,0,15040,2,76,2,0,1,1,,2194.29,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4728909,317279,2012-11-07 11:32:45,5,219,,,219,123346,3,4.5,1,2.3,0.013999999999999999,4.76,21,109.0,0,1986,1,3,2,0,1,1,,70.58,0,,,,-1.0,0.0,9.0,-1.0,0.0,9.0,,,,,,,,,,,,,1.0,0.0,27.0,0,,0
4892432,328393,2013-03-11 05:09:54,5,219,,,219,127813,3,5.0,0,1.61,0.0349,4.78,10,250.0,0,11228,3,75,2,0,1,1,,165.49,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3430188,230390,2013-05-30 15:27:56,5,219,,,31,36001,3,4.0,0,1.1,0.0026,4.8,22,147.0,0,27684,1,68,2,0,1,0,-36.7626,5702.56,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0
3153100,211703,2013-02-19 08:02:16,5,219,,,219,43321,3,4.0,1,3.0,0.053,5.37,8,144.0,0,22766,3,36,2,2,1,0,,285.73,1,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2290370,153786,2013-04-09 15:26:08,5,219,,,219,62162,2,3.0,1,1.39,,3.97,26,50.0,0,15168,1,5,1,1,1,0,,234.07,1,,,,0.0,0.0,10.0,-1.0,0.0,10.0,,,,,,,,,,,,,0.0,0.0,,0,,0
2089466,140230,2012-11-09 19:28:20,5,219,,,219,77430,2,2.0,1,1.1,0.0107,4.28,14,55.0,0,21494,3,7,2,0,1,1,,5.34,1,,,,,1.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
4582322,307465,2013-03-10 18:29:28,5,219,,,219,42106,2,3.0,1,2.71,,4.11,36,50.0,0,17713,1,21,2,3,1,0,-14.0361,,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,17.0,,,,,,,0.0,0.0,,0,,0
4503400,302145,2013-03-03 15:04:56,5,219,2.65,112.82,219,83955,2,2.5,1,1.61,,4.37,4,44.0,0,6305,4,15,1,1,1,0,,262.16,0,,,,0.0,0.0,,,,,,,,-1.0,0.0,14.0,,,,,,,-1.0,0.0,14.0,0,,0
3532305,237140,2013-03-24 09:25:21,5,219,,,219,72858,2,3.0,0,2.3,0.0704,4.88,10,132.0,0,20226,1,22,2,1,1,0,,1234.59,0,,,,,,,-1.0,0.0,31.0,,,,,,,,,,,,,,,,0,,0
3802846,255360,2013-03-04 10:08:52,5,219,,,219,599,4,4.0,1,3.26,0.2069,5.36,14,153.0,0,5157,1,9,1,0,1,0,,733.36,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
1093710,72999,2013-03-29 23:07:29,4,50,,,219,66560,3,4.0,1,0.69,0.0471,5.12,7,235.45,1,4138,7,275,3,1,1,0,,3606.72,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1850786,124289,2013-02-01 14:23:25,34,117,,,219,46333,2,2.5,0,2.64,0.0662,4.3,1,44.99,0,25964,1,12,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4531002,303954,2013-05-01 17:21:17,15,55,,,31,55241,0,5.0,0,1.61,,4.4,25,93.33,0,20569,1,126,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2587379,173717,2013-01-10 06:58:05,5,219,,,219,70177,4,3.5,1,4.22,0.2547,5.13,30,162.0,0,8192,4,28,3,0,1,1,,1521.98,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3748631,251778,2012-12-18 19:00:12,5,219,,,219,72476,4,4.5,1,3.37,0.0217,5.25,31,79.0,1,13216,1,46,1,0,1,1,,45.86,0,,,,0.0,0.0,,,1.0,,,,,1.0,0.0,24.0,,,,,,,0.0,0.0,,0,,0
1854916,124536,2013-04-10 12:06:33,9,59,,,59,61023,3,5.0,0,0.69,,5.21,21,127.78,0,26094,1,1,2,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3414294,229296,2013-05-29 16:01:02,5,219,,,219,74861,2,2.5,1,1.95,0.0317,4.1,9,55.0,0,9942,3,76,2,2,1,0,,284.52,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
541652,36174,2012-11-20 22:54:36,24,216,2.91,40.03,98,140638,3,0.0,0,4.55,0.1383,3.87,6,27.56,0,8612,1,42,2,0,1,0,,,0,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
865712,57830,2012-12-08 14:56:41,5,219,,,219,37166,3,4.0,0,4.51,0.0047,5.72,12,312.0,0,21160,1,5,2,0,1,1,,52.69,0,,,,1.0,0.0,11.0,,,,-1.0,0.0,11.0,-1.0,0.0,11.0,,,,,,,-1.0,0.0,11.0,0,,0
766869,51250,2012-11-08 16:18:55,5,219,3.27,175.13,219,30250,2,2.5,0,2.89,0.0329,4.39,22,70.0,0,5241,1,6,2,2,1,0,,2099.22,0,,,,1.0,0.0,28.0,1.0,0.0,28.0,,,,,,,,,,,,,-1.0,0.0,28.0,0,,0
1390866,93194,2013-03-10 23:15:41,14,100,,,219,113208,4,4.0,1,3.14,0.1219,5.09,7,135.12,0,26458,1,15,3,3,2,0,,170.13,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,6.0,,,,,,,0.0,0.0,,0,,0
1260194,84347,2013-06-25 11:06:14,14,100,,,100,116757,3,4.0,1,1.39,0.0407,0.0,8,135.05,0,27605,1,5,2,0,1,0,,84.85,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
3286943,220704,2013-03-13 07:00:29,5,55,,,55,54876,4,4.0,1,5.37,,5.62,8,201.0,0,1433,1,2,1,1,1,1,,,0,,,,,,,-1.0,0.0,4.0,,,,0.0,0.0,,0.0,0.0,,-1.0,0.0,4.0,1.0,0.0,20.0,0,,0
1155398,77171,2013-01-10 17:55:27,5,219,,,219,99482,3,4.5,1,2.3,0.0075,4.97,2,178.0,0,25479,2,15,1,0,1,1,,195.74,1,,,,,,,0.0,0.0,,,,,0.0,1.0,,,,,,,,0.0,0.0,,0,,0
4290383,287933,2012-12-09 12:26:16,5,219,,,219,27662,3,4.0,1,1.1,0.1506,4.9,6,139.0,0,28217,3,0,2,0,1,0,,370.98,0,,,,0.0,0.0,,1.0,0.0,13.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2581357,173335,2013-03-20 11:37:30,5,219,,,219,114194,4,4.5,1,1.95,0.0288,5.19,19,179.0,0,10737,1,3,2,0,2,1,,1129.6,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
3693913,248020,2013-04-29 22:37:43,5,219,,,219,56299,4,3.0,0,1.79,0.0178,4.96,24,99.0,0,22390,2,3,1,0,1,1,,1998.57,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
821964,54971,2013-04-05 14:10:34,5,219,,,229,111870,4,0.0,0,0.0,,0.0,8,146.0,0,12994,10,100,2,0,1,0,,2597.94,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3433413,230598,2013-01-18 03:02:22,5,219,,,219,58579,2,4.0,1,1.1,,4.37,14,65.0,0,19179,1,0,2,0,1,1,,10.66,0,,,,-1.0,0.0,9.0,-1.0,0.0,9.0,,,,,,,,,,,,,-1.0,0.0,9.0,0,,0
2062586,138459,2013-05-16 15:31:22,5,219,,,219,69884,4,4.5,1,2.4,,5.38,16,169.0,0,21195,2,1,2,0,1,1,-20.1761,1009.03,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4764745,319683,2013-05-19 19:15:37,5,219,,,219,89862,2,2.5,1,2.3,0.0224,4.62,10,155.0,0,26392,2,6,2,0,1,1,,190.79,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
4408214,295825,2013-02-19 19:56:17,5,219,,,219,26047,3,2.5,1,1.79,,4.5,20,86.0,0,5986,2,38,2,1,1,1,,2485.72,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
3307812,222078,2013-05-19 22:12:16,15,55,,,31,29355,4,4.0,1,4.88,0.0694,4.76,30,365.59,0,13118,2,18,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
21692,1479,2013-06-15 06:19:35,15,55,,,55,93846,4,0.0,0,2.94,,0.0,21,86.38,0,22780,5,190,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3566950,239580,2013-05-02 12:16:23,15,55,,,55,12006,3,3.5,0,5.26,0.3271,5.18,31,186.42,0,25801,1,21,2,1,1,1,-62.8448,,0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
312577,20936,2013-02-22 07:45:49,5,219,,,219,63443,3,4.5,1,3.33,0.2719,4.9,27,115.0,0,20193,1,21,2,0,1,1,-16.427,62.37,0,,,,,,,0.0,0.0,,,,,1.0,0.0,3.0,,,,,,,0.0,0.0,,0,,0
3510437,235695,2012-12-20 17:59:34,5,219,,,219,85987,4,4.5,1,2.56,0.0742,6.11,26,271.0,0,25479,5,19,1,0,1,0,,1234.84,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3946337,264869,2013-05-16 13:05:23,11,103,4.29,246.29,55,68795,4,3.5,0,5.59,0.5162,5.3,32,174.61,0,19392,1,20,1,0,1,0,,,0,,,,,,,,,,,,,-1.0,0.0,10.0,,,,,,,,,,0,,0
1629377,109464,2012-11-02 10:33:10,14,100,,,219,104517,4,4.0,1,4.16,0.2534,5.32,16,135.57,1,8192,5,230,4,0,1,0,,995.55,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1128786,75377,2013-06-18 23:45:06,24,216,,,39,120822,5,4.5,0,2.3,0.0074,0.0,2,470.03,1,15122,2,62,2,2,1,0,,,1,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
3122152,209655,2013-06-26 22:42:51,5,219,,,219,97050,4,4.0,0,0.69,0.1154,0.0,1,98.0,1,11868,1,3,1,0,1,1,,575.46,0,,,,1.0,0.0,11.0,1.0,0.0,11.0,,,,,,,,,,,,,1.0,0.0,11.0,0,,0
2675689,179536,2013-05-27 05:35:30,14,100,,,100,108981,3,4.5,0,2.83,0.146,5.4,9,173.1,0,9695,1,37,4,0,2,0,,175.33,0,,,,,,,,,,,,,,,,,,,,,,,,,1,406.09,1
2535467,170219,2013-04-05 16:34:18,5,219,,,219,50841,3,4.5,1,0.0,,5.02,22,129.0,0,19965,1,0,2,2,1,1,,97.51,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2967453,199275,2013-06-13 12:48:51,5,219,,,219,80877,2,3.0,1,2.89,0.05,0.0,8,105.0,0,10794,3,7,1,2,1,1,,215.14,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
3756260,252324,2013-05-09 19:56:08,24,216,,,219,22620,4,0.0,1,2.89,,6.0,27,393.72,0,15752,1,1,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2311611,155225,2013-03-04 17:59:13,5,219,,,219,44872,4,4.5,1,3.5,0.0135,6.21,1,479.0,1,10433,3,13,2,0,2,0,,1147.9,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,,0
901132,60162,2012-12-27 11:58:09,5,219,,,219,96974,4,4.0,1,2.2,,5.06,21,99.0,0,4995,2,1,2,2,1,1,,62.7,0,,,,,,,0.0,0.0,,,,,0.0,0.0,17.0,,,,,,,0.0,0.0,,0,,0
649203,43391,2013-02-13 12:54:03,5,219,,,219,130740,4,4.0,1,2.4,0.0706,4.85,6,120.0,0,3806,1,2,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
3506578,235415,2013-04-14 23:55:07,5,219,,,219,114908,2,3.5,0,3.04,0.1498,4.53,2,214.0,0,25436,2,19,2,0,1,1,,11.78,1,,,,,,,,,,,,,-1.0,0.0,46.0,,,,,,,-1.0,0.0,53.0,0,,0
3619932,243174,2013-03-06 11:21:28,5,219,,,219,113602,3,3.5,1,2.3,0.2707,4.96,9,88.0,0,14049,2,2,2,0,1,1,-17.8518,,1,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
32395,2180,2012-11-03 09:35:35,5,219,,,219,124990,2,4.5,1,3.04,0.1227,4.48,2,102.0,0,20305,1,6,2,0,1,1,,286.86,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
3128772,210050,2012-11-12 10:27:46,5,219,,,205,63262,2,2.5,0,4.47,0.7497,4.29,10,56.0,0,17796,4,29,2,0,1,0,,7796.27,1,,,,,,,,,,1.0,0.0,10.0,1.0,0.0,57.0,,,,,,,,,,0,,0
3168668,212748,2013-01-02 08:16:20,5,219,,,219,52451,2,3.5,1,4.13,0.1076,5.13,24,80.0,0,10056,2,86,2,1,1,1,-32.6543,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,62.0,,,,,,,0.0,0.0,,0,,0
3839471,257748,2013-05-09 08:13:22,5,219,,,219,89916,3,4.0,1,1.61,,4.77,35,80.0,0,12449,1,30,1,0,1,1,,180.29,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2688213,180410,2013-06-28 04:49:42,5,219,,,219,1429,2,3.5,1,2.56,,0.0,14,62.0,0,24714,1,2,2,0,1,0,,207.67,0,,,,1.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
4770522,320069,2013-05-07 07:14:59,5,219,,,219,20547,4,4.0,1,2.64,0.0657,5.31,12,329.0,0,8156,1,18,2,0,1,1,,15.81,0,,,,,,,-1.0,0.0,5.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
51160,3384,2013-05-13 17:20:11,5,219,,,100,54739,3,3.5,0,4.16,0.3147,5.17,2,80.0,1,17311,1,1,2,0,1,0,,184.38,0,,,,0.0,0.0,5.0,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2635664,176847,2013-02-23 08:07:54,5,219,,,219,22780,3,4.0,1,3.87,0.1224,5.38,9,179.0,1,27770,2,29,2,0,1,0,,2299.79,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3601750,241954,2013-05-29 00:25:30,12,142,,,96,104772,4,4.0,0,0.0,0.0622,5.8,6,186.34,1,10867,4,42,2,1,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3464496,232641,2013-02-20 17:34:17,5,219,,,219,61547,2,4.5,1,2.64,,4.21,29,134.0,0,15890,2,84,2,0,1,0,,545.7,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
110311,7363,2013-05-28 19:32:14,5,219,,,219,60846,4,4.5,1,4.13,0.2318,5.57,1,190.0,1,8192,3,25,1,1,1,1,,485.74,1,,,,0.0,0.0,,0.0,0.0,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0
4718687,316564,2013-01-07 22:26:28,18,129,,,219,22131,4,4.0,1,2.08,0.0065,5.66,12,259.71,0,4562,6,49,3,0,1,0,,3943.07,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4351248,291955,2013-01-14 05:35:07,5,219,,,219,34602,2,3.5,1,1.95,,4.31,8,65.0,0,25651,1,11,2,0,1,1,,135.57,0,,,,,,,-1.0,0.0,5.0,,,,,,,,,,,,,-1.0,0.0,5.0,0,,0
550624,36797,2013-04-22 19:36:06,14,100,,,219,23314,2,3.5,1,0.69,,4.52,12,116.03,0,16358,1,5,4,1,1,1,,204.93,0,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,10.0,0,,0
1713838,115123,2013-05-05 10:29:09,5,219,,,219,98938,3,3.5,1,3.14,0.0303,5.22,31,100.0,0,18774,1,0,1,0,1,0,,1.48,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,16.0,0,,0
2915116,195797,2013-06-05 11:53:42,5,219,,,219,95292,4,3.5,1,2.71,0.0157,0.0,34,96.0,0,17713,6,233,2,2,1,0,,867.67,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1023797,68373,2012-12-12 15:28:53,5,219,,,219,57288,2,2.0,0,1.1,0.0004,4.51,7,45.0,0,15893,4,30,2,0,1,1,,1338.11,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3158054,212047,2013-06-21 15:22:56,15,55,,,60,91394,4,4.5,0,5.85,0.1009,0.0,29,124.88,1,28150,1,5,2,1,1,0,,,0,-1.0,0.0,4.0,,,,,,,,,,-1.0,0.0,16.0,,,,-1.0,0.0,17.0,,,,0,,0
3375072,226714,2013-01-13 14:07:57,15,55,,,55,138069,4,4.5,0,5.72,0.0664,5.58,29,287.19,1,10979,2,5,2,0,1,1,,,0,,,,,,,,,,,,,1.0,0.0,11.0,,,,1.0,1.0,20.0,,,,0,,0
1771442,118959,2012-11-13 17:48:54,32,220,,,48,62914,4,4.0,0,1.1,0.0031,5.93,27,267.11,1,8469,3,102,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3096097,207878,2013-04-01 10:41:44,14,100,,,219,132963,4,4.0,1,0.69,0.0011,4.93,19,149.49,0,13216,2,105,2,0,1,0,,479.48,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
346469,23224,2012-12-17 07:35:57,5,219,,,219,66560,3,4.0,1,0.69,0.015,5.07,9,180.0,0,23605,5,10,2,0,1,0,,568.53,1,,,,0.0,1.0,,,1.0,,,,,0.0,1.0,,,,,,,,0.0,1.0,,0,,0
2203303,147981,2013-06-16 06:14:58,5,219,,,219,15608,3,4.5,0,2.3,0.0969,0.0,9,147.0,0,7384,1,46,1,0,1,1,,2616.5,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
30064,2013,2013-06-09 09:15:15,5,219,,,219,131346,3,4.5,1,4.42,0.09,0.0,20,170.0,0,21808,2,12,2,0,1,1,,1428.43,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,11.0,,,,,,,0.0,0.0,,0,,0
3416086,229441,2013-06-17 23:49:46,12,99,,,26,68703,3,3.5,0,3.33,0.0567,0.0,4,33.42,0,23990,7,92,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1344757,90091,2013-03-03 23:24:51,32,220,,,15,73093,4,4.0,0,1.95,0.001,5.17,27,190.78,0,8660,3,112,2,2,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1248775,83574,2013-03-30 10:09:07,5,219,,,219,98361,4,1.0,0,0.69,,5.03,20,327.0,0,19203,1,69,2,0,1,1,-26.0763,32.48,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
839683,56093,2013-04-17 13:51:09,15,55,4.0,173.28,109,20506,4,5.0,0,3.56,0.1404,5.68,3,143.25,0,175,3,21,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2249591,150997,2012-11-24 21:21:09,5,219,,,219,86231,2,2.5,1,1.61,0.0035,4.28,21,47.0,0,25479,3,4,1,0,1,0,,1062.08,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
2154676,144636,2012-12-12 20:41:23,5,219,2.0,87.26,219,27213,3,4.5,1,2.48,0.0015,5.57,16,120.0,0,15764,1,1,1,1,2,1,,1314.4,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4496876,301693,2013-05-11 09:50:30,24,216,,,92,85401,3,0.0,0,3.18,0.209,4.69,13,69.37,0,27347,3,74,1,1,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2318623,155685,2013-05-15 12:09:12,5,219,,,219,86705,4,5.0,0,0.69,0.0869,5.6,4,199.0,0,17747,1,29,2,0,1,1,-23.1442,9.03,0,,,,1.0,0.0,5.0,,,,,,,1.0,0.0,5.0,,,,,,,1.0,0.0,5.0,0,,0
2774173,186247,2012-11-03 10:12:05,15,158,,,15,129908,4,4.5,1,4.42,0.4363,5.18,6,181.06,0,15359,2,1,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
951571,63518,2013-01-12 10:13:54,5,219,,,219,58931,4,4.5,1,2.4,0.0389,4.97,19,84.0,0,3806,2,59,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2112994,141812,2013-06-12 12:39:28,5,80,,,219,10552,4,4.5,1,4.08,0.28300000000000003,0.0,5,109.0,0,4072,2,9,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0
1963059,131821,2013-03-15 10:52:19,5,219,,,219,92078,3,4.5,1,3.47,0.1811,5.21,7,118.0,0,10679,3,42,2,0,1,1,,1502.66,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4191200,281224,2013-01-20 19:16:22,15,132,,,100,6718,3,4.5,0,3.97,0.1682,5.47,6,180.89,0,24,2,124,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1447652,97053,2012-11-06 15:05:05,5,219,,,219,11999,3,4.5,1,2.4,0.1445,4.8,8,139.0,0,16213,1,0,2,0,1,0,,6.32,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
2980829,200139,2012-11-26 11:27:46,15,55,3.56,160.33,55,93160,3,0.0,1,0.69,0.0175,4.59,8,121.79,0,22613,1,1,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2163527,145240,2013-05-08 22:23:21,14,100,,,100,4301,2,3.5,1,1.1,0.0012,4.71,28,97.74,0,18825,2,27,2,0,1,0,,50.84,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
695548,46527,2013-01-29 05:55:04,5,219,,,59,10852,4,4.0,0,1.95,,5.56,26,256.0,1,6209,2,16,2,0,1,1,,891.59,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
230606,15462,2013-03-25 11:11:42,5,219,,,219,96301,3,3.5,1,2.2,0.5,5.04,28,133.0,0,5467,1,10,1,2,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2076322,139366,2013-01-20 22:08:24,5,100,,,219,114721,2,3.5,0,5.18,0.2114,4.94,25,118.0,0,9402,2,15,4,3,2,0,,1005.25,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
1591758,106948,2013-02-23 06:48:18,5,219,,,219,20084,3,3.5,0,1.39,0.011000000000000001,5.33,4,299.0,0,18495,1,41,2,1,1,1,,778.03,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
827413,55321,2013-05-07 07:49:55,5,219,,,219,59618,4,3.5,0,4.99,0.4468,5.55,19,138.0,1,25426,1,1,2,0,1,0,,15.6,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
344838,23126,2013-06-02 19:12:03,15,55,,,73,32765,4,4.5,1,4.48,0.0456,4.95,1,86.64,0,18367,2,19,2,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
459919,30792,2013-04-02 04:37:27,5,219,,,219,61203,3,4.0,1,2.3,0.0052,5.25,14,159.0,0,7913,1,113,2,0,1,0,-25.2271,103.64,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1646166,110577,2013-04-25 13:18:37,5,219,,,219,128615,4,4.5,1,5.34,0.0489,5.75,29,284.0,0,4562,1,4,2,0,1,0,,153.43,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4379489,293846,2013-01-23 22:03:28,14,100,,,219,114777,4,4.5,1,4.81,0.5914,5.76,8,233.19,1,4447,5,48,1,0,1,0,,2716.0,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
733107,49041,2012-12-11 07:06:44,5,219,,,219,87899,3,4.5,1,2.94,0.0027,5.06,6,196.0,0,14167,2,73,2,0,1,1,,1418.21,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3456870,232141,2013-02-18 21:59:19,16,31,,,129,12643,4,4.0,1,2.71,0.0098,5.14,35,106.81,0,16076,1,150,2,0,1,1,,213.45,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
501543,33533,2013-05-02 07:18:21,5,219,,,73,72558,2,3.5,0,4.75,,4.77,29,82.0,0,10114,3,18,1,0,1,0,,3659.99,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2953780,198387,2012-11-08 09:14:32,5,219,,,219,100934,3,3.5,1,1.1,,4.82,18,80.0,0,27425,4,2,2,0,1,1,,15.73,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
1336887,89551,2013-05-18 13:34:27,5,219,,,219,32323,2,2.5,1,2.71,0.095,4.2,1,52.0,0,16517,1,1,2,0,1,0,,,1,,,,1.0,0.0,11.0,,1.0,,,,,,,,,,,,,,1.0,0.0,11.0,0,,0
4924290,330522,2013-03-04 00:05:33,19,158,,,158,45583,2,2.5,0,4.25,,3.82,32,17.73,1,10639,2,0,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1158412,77393,2013-03-22 16:01:38,4,50,,,68,5171,4,5.0,0,0.0,0.2807,5.14,1,241.37,0,28113,4,12,2,0,1,0,,1828.24,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3477000,233458,2013-03-05 08:59:18,12,99,,,99,49993,1,2.0,0,5.16,,4.4,13,152.7,0,8082,1,88,2,0,1,1,,,0,-1.0,0.0,40.0,,,,,,,,,,-1.0,0.0,43.0,,,,,,,,,,0,,0
299490,20041,2013-01-19 12:32:43,15,41,,,98,38140,4,3.0,0,1.95,0.0275,4.19,22,49.19,0,7993,1,22,2,0,1,0,,,0,,,,0.0,0.0,,,1.0,,0.0,0.0,,1.0,0.0,64.0,,,,,,,,,,0,,0
